id,battery_id,equipment_id,battery_charge_type_txt_id,eqlz_status_txt_id,charge_start_dt,charge_start_dt_tz_id,charge_start_dt_wall,charge_end_dt,charge_end_dt_tz_id,charge_end_dt_wall,charge_amp_hours,dischrg_start_dt,dischrg_start_dt_tz_id,dischrg_start_dt_wall,dischrg_start_bdi,dischrg_start_battery_volts,dischrg_end_dt,dischrg_end_dt_tz_id,dischrg_end_dt_wall,dischrg_end_bdi,dischrg_end_battery_volts,dischrg_amp_hours,dischrg_work_accum_sec,insert_dt
158468,310,772,CHN,NTEQL,45:08.0,142,45:08.0,09:49.0,142,09:49.0,46.7,10:17.0,142,10:17.0,59,38.2,21:02.0,142,21:02.0,59,38.9,29,1516,42:43.4
158469,310,772,CHN,NTEQL,21:02.0,142,21:02.0,41:39.0,142,41:39.0,39,42:18.0,142,42:18.0,65,38.3,58:19.0,142,58:19.0,59,38.9,41,2105,02:16.7
158470,310,772,CHN,NTEQL,58:19.0,142,58:19.0,01:14.0,142,01:14.0,4.7,01:35.0,142,01:35.0,60,38,05:38.0,142,05:38.0,60,39,2.7,159,09:21.6
158471,299,766,CHN,NTEQL,44:47.0,142,44:47.0,39:13.0,142,39:13.0,765.3,57:20.0,142,57:20.0,100,41.4,45:59.0,142,45:59.0,44,39.6,486.7,15059,11:20.2
158472,310,772,CHN,NTEQL,05:38.0,142,05:38.0,07:45.0,142,07:45.0,3.3,08:04.0,142,08:04.0,60,38,18:22.0,142,18:22.0,60,38.7,6.3,319,10:41.3
158473,128,560,OPC,NTEQL,14:43.0,142,14:43.0,30:02.0,142,30:02.0,53,30:20.0,142,30:20.0,30,50.2,59:37.0,142,59:37.0,10,52.8,120.7,4089,45:49.9
158474,112,516,CHN,NTEQL,46:20.0,142,46:20.0,59:49.0,142,59:49.0,629.3,35:41.0,142,35:41.0,100,27.8,02:59.0,142,02:59.0,39,26,451.3,15097,11:36.6
158475,275,766,CHN,NTEQL,48:26.0,142,48:26.0,34:48.0,142,34:48.0,453,47:57.0,142,47:57.0,100,41.3,43:05.0,142,43:05.0,55,40,346.7,10195,15:07.9
158476,111,575,CHN,EQL,29:06.0,142,29:06.0,14:56.0,142,14:56.0,783.7,34:12.0,142,34:12.0,100,41.7,51:48.0,142,51:48.0,35,39.1,573,15837,21:33.8
158477,266,707,CHN,NTEQL,23:37.0,142,23:37.0,21:45.0,142,21:45.0,352,59:32.0,142,59:32.0,100,41.9,22:51.0,142,22:51.0,29,39.1,525.3,8811,25:33.8
158478,290,592,CHN,NTEQL,07:58.0,142,07:58.0,31:04.0,142,31:04.0,66.3,31:05.0,142,31:05.0,37,24.3,35:00.0,142,35:00.0,25,26.3,75.7,3175,06:50.0
158479,290,592,CHN,NTEQL,35:00.0,142,35:00.0,05:54.0,142,05:54.0,262.3,05:55.0,142,05:55.0,60,25.6,42:28.0,142,42:28.0,43,26.6,128.3,5013,30:43.4
158480,266,NULL,CHN,NTEQL,22:51.0,142,22:51.0,12:39.0,142,12:39.0,549,43:24.0,142,43:24.0,100,41.9,42:20.0,142,42:20.0,45,39.5,409,10472,33:15.7
158481,266,NULL,CHN,EQL,42:20.0,142,42:20.0,50:21.0,142,50:21.0,520.3,46:24.0,142,46:24.0,100,42.1,28:00.0,142,28:00.0,40,39.5,443,11134,26:59.4
158482,310,772,CHN,NTEQL,18:22.0,142,18:22.0,09:31.0,142,09:31.0,97.3,09:50.0,142,09:50.0,74,39.1,25:08.0,142,25:08.0,54,38.6,110.3,4157,42:15.7
158483,310,772,CHN,NTEQL,25:08.0,142,25:08.0,40:32.0,142,40:32.0,29,41:02.0,142,41:02.0,58,38.2,22:01.0,142,22:01.0,56,38.6,32.7,1250,41:01.8
158484,310,772,CHN,NTEQL,22:01.0,142,22:01.0,39:36.0,142,39:36.0,33,40:34.0,142,40:34.0,61,38.2,39:19.0,142,39:19.0,47,38.7,83.3,3543,16:35.3
158485,269,453,CHN,NTEQL,35:02.0,142,35:02.0,12:15.0,142,12:15.0,726.7,01:02.0,142,01:02.0,100,41.2,09:41.0,142,09:41.0,57,39.3,381.3,11681,29:45.3
158486,288,728,CHN,NTEQL,05:34.0,142,05:34.0,18:01.0,142,18:01.0,24,21:16.0,142,21:16.0,60,38.7,21:32.0,142,21:32.0,49,39.4,76.3,1466,40:07.4
158487,306,520,CHN,EQL,10:12.0,142,10:12.0,56:47.0,142,56:47.0,504,06:46.0,142,06:46.0,100,28.1,05:24.0,142,05:24.0,46,26,389,22389,56:33.0
158488,269,NULL,CHN,NTEQL,09:41.0,142,09:41.0,13:40.0,142,13:40.0,438.7,26:57.0,142,26:57.0,100,41.1,43:29.0,142,43:29.0,36,38.7,558,14230,08:20.7
158489,291,NULL,CHN,NTEQL,22:24.0,142,22:24.0,07:43.0,142,07:43.0,623.7,25:26.0,142,25:26.0,100,41.2,13:03.0,142,13:03.0,26,38.7,643.7,18017,31:10.2
158490,269,NULL,CHN,NTEQL,43:29.0,142,43:29.0,45:39.0,142,45:39.0,528.3,12:18.0,142,12:18.0,97,41,42:34.0,142,42:34.0,39,38.9,495,15264,20:38.8
158491,290,592,CHN,NTEQL,42:28.0,142,42:28.0,05:56.0,142,05:56.0,67.7,06:05.0,142,06:05.0,52,25.8,27:29.0,142,27:29.0,43,26.6,67.3,2625,44:22.6
158492,310,772,CHN,NTEQL,39:19.0,142,39:19.0,15:38.0,142,15:38.0,69.3,16:09.0,142,16:09.0,57,38.3,44:19.0,142,44:19.0,46,38.7,83.3,3189,59:43.5
158493,268,453,CHN,NTEQL,52:37.0,142,52:37.0,13:38.0,142,13:38.0,471.3,16:43.0,142,16:43.0,100,41,09:03.0,142,09:03.0,41,38.9,516,18180,16:48.7
158494,310,772,CHN,NTEQL,44:19.0,142,44:19.0,58:01.0,142,58:01.0,25.3,58:09.0,142,58:09.0,50,37.9,03:03.0,142,03:03.0,46,38.4,39.7,1497,12:42.6
158495,310,772,CHN,NTEQL,03:03.0,142,03:03.0,11:08.0,142,11:08.0,14.7,11:13.0,142,11:13.0,48,37.7,28:05.0,142,28:05.0,48,38.6,13.3,472,59:08.5
158496,153,714,CHN,NTEQL,49:20.0,142,49:20.0,27:55.0,142,27:55.0,497.7,27:58.0,142,27:58.0,100,41.8,12:23.0,142,12:23.0,46,39.5,417.7,14232,29:17.5
158497,272,694,CHN,NTEQL,04:37.0,142,04:37.0,19:27.0,142,19:27.0,381.7,50:58.0,142,50:58.0,100,41.5,09:58.0,142,09:58.0,44,39,484.3,16118,44:21.4
158498,262,529,CHN,EQL,03:50.0,142,03:50.0,13:07.0,142,13:07.0,780,18:00.0,142,18:00.0,100,41,33:52.0,142,33:52.0,40,38.8,540.7,16881,35:22.2
158499,232,719,CHN,NTEQL,09:21.0,142,09:21.0,28:32.0,142,28:32.0,324.7,00:07.0,142,00:07.0,100,42,38:08.0,142,38:08.0,28,38.7,539.7,12375,39:15.0
158500,232,NULL,CHN,NTEQL,38:08.0,142,38:08.0,56:01.0,142,56:01.0,540,02:47.0,142,02:47.0,100,41.7,10:36.0,142,10:36.0,44,38.9,432.3,13638,45:10.0
158501,159,503,CHR,EQL,08:56.0,142,08:56.0,22:34.0,142,22:34.0,55,25:07.0,142,25:07.0,100,42.4,25:01.0,142,25:01.0,15,38.8,746.7,19781,22:39.1
158502,275,453,CHN,NTEQL,43:05.0,142,43:05.0,40:56.0,142,40:56.0,380.3,10:42.0,142,10:42.0,98,41.3,12:28.0,142,12:28.0,60,40.2,301.3,11342,23:13.0
158503,54,581,CHN,EQL,10:33.0,142,10:33.0,25:08.0,142,25:08.0,673.3,03:10.0,142,03:10.0,100,40.4,52:49.0,142,52:49.0,39,35.4,432.3,20010,42:21.9
158504,239,705,CHN,NTEQL,10:00.0,142,10:00.0,33:10.0,142,33:10.0,390.7,10:56.0,142,10:56.0,100,41.4,25:03.0,142,25:03.0,47,39.5,360.7,8624,01:54.1
158505,54,NULL,CHN,EQL,52:49.0,142,52:49.0,21:51.0,142,21:51.0,571.7,24:20.0,142,24:20.0,100,39.5,09:31.0,142,09:31.0,36,37.5,455.3,17879,21:39.1
158506,270,NULL,CHN,EQL,15:57.0,142,15:57.0,16:58.0,142,16:58.0,515.7,04:59.0,142,04:59.0,100,41.1,49:06.0,142,49:06.0,53,39.8,402.7,12186,41:34.9
158507,54,NULL,CHN,EQL,09:31.0,142,09:31.0,32:08.0,142,32:08.0,622.3,42:40.0,142,42:40.0,100,39.2,16:55.0,142,16:55.0,32,35.9,486.7,17887,54:09.7
158508,239,NULL,CHN,NTEQL,25:03.0,142,25:03.0,17:52.0,142,17:52.0,396.7,55:36.0,142,55:36.0,100,41.6,29:31.0,142,29:31.0,48,39.2,365.7,10460,58:23.6
158509,222,726,CHN,NTEQL,19:14.0,142,19:14.0,04:50.0,142,04:50.0,622.3,34:04.0,142,34:04.0,95,41.2,27:22.0,142,27:22.0,17,38.7,682.3,19196,10:13.7
158510,310,772,CHN,NTEQL,28:05.0,142,28:05.0,57:41.0,142,57:41.0,56.3,57:53.0,142,57:53.0,56,38.2,35:04.0,142,35:04.0,41,38.5,73,2672,36:32.8
158511,239,NULL,CHN,NTEQL,29:31.0,142,29:31.0,10:34.0,142,10:34.0,396.3,20:56.0,142,20:56.0,100,41.5,50:12.0,142,50:12.0,58,39.5,354.7,8842,44:24.0
158512,239,NULL,CHN,NTEQL,50:12.0,142,50:12.0,11:41.0,142,11:41.0,360.3,23:15.0,142,23:15.0,100,41.5,39:10.0,142,39:10.0,49,39.3,359.3,10243,32:31.2
158513,290,592,CHN,NTEQL,27:29.0,142,27:29.0,43:27.0,142,43:27.0,45.7,43:31.0,142,43:31.0,49,25.7,38:03.0,142,38:03.0,25,26.3,160.3,6421,49:18.6
158514,229,731,CHN,NTEQL,00:03.0,142,00:03.0,20:34.0,142,20:34.0,407.7,39:46.0,142,39:46.0,100,41.4,06:49.0,142,06:49.0,51,39.5,328.3,8510,35:11.7
158515,290,592,CHN,NTEQL,38:03.0,142,38:03.0,48:18.0,142,48:18.0,28.7,48:20.0,142,48:20.0,29,24.9,40:36.0,142,40:36.0,19,26.4,50.7,2358,58:05.3
158516,310,772,CHN,NTEQL,35:04.0,142,35:04.0,35:00.0,142,35:00.0,115,35:05.0,142,35:05.0,57,38.7,55:15.0,142,55:15.0,39,38.2,125.7,4723,08:36.7
158517,81,108,CHN,NTEQL,21:15.0,142,21:15.0,39:23.0,142,39:23.0,64,41:10.0,142,41:10.0,64,38.7,56:50.0,142,56:50.0,30,38.6,250.7,7977,14:49.4
158518,269,503,CHN,NTEQL,42:34.0,142,42:34.0,09:59.0,142,09:59.0,583.7,36:23.0,142,36:23.0,100,39.8,03:10.0,142,03:10.0,42,39,498.7,14078,22:46.0
158519,81,NULL,CHN,EQL,56:50.0,142,56:50.0,23:31.0,142,23:31.0,754.7,06:19.0,142,06:19.0,100,40.9,36:48.0,142,36:48.0,40,39,532.3,13686,14:36.9
158520,135,508,CHN,NTEQL,26:46.0,142,26:46.0,29:03.0,142,29:03.0,1.3,32:42.0,142,32:42.0,100,54.2,57:40.0,142,57:40.0,31,51.2,566,18554,52:49.7
158521,135,NULL,CHN,EQL,57:40.0,142,57:40.0,23:16.0,142,23:16.0,709,33:27.0,142,33:27.0,100,54.7,17:02.0,142,17:02.0,53,51.9,415,12690,24:25.9
158522,128,560,OPC,NTEQL,59:37.0,142,59:37.0,36:13.0,142,36:13.0,342.3,44:49.0,142,44:49.0,50,52.8,02:59.0,142,02:59.0,10,53.2,346.3,14589,58:07.1
158523,310,772,CHN,NTEQL,55:15.0,142,55:15.0,06:10.0,142,06:10.0,20,06:49.0,142,06:49.0,42,37.7,22:18.0,142,22:18.0,42,38.6,10.7,518,03:23.1
158524,128,NULL,OPC,NTEQL,02:59.0,142,02:59.0,20:44.0,142,20:44.0,273,21:02.0,142,21:02.0,43,52.4,21:02.0,142,21:02.0,43,55.5,0,0,07:23.3
158525,128,NULL,OPC,NTEQL,21:02.0,142,21:02.0,53:41.0,142,53:41.0,423,23:32.0,142,23:32.0,92,55.6,23:32.0,142,23:32.0,92,54.5,0,0,40:02.6
158526,227,472,CHN,NTEQL,23:34.0,142,23:34.0,53:17.0,142,53:17.0,656.7,36:42.0,142,36:42.0,97,1.8,06:14.0,142,06:14.0,29,1.5,588.3,16357,00:34.5
158527,227,NULL,CHN,NTEQL,06:14.0,142,06:14.0,14:33.0,142,14:33.0,619,17:36.0,142,17:36.0,100,1.8,17:36.0,142,17:36.0,100,1.8,0,0,18:38.2
158528,314,762,CHR,NTEQL,31:19.0,142,31:19.0,58:15.0,142,58:15.0,595,05:58.0,142,05:58.0,99,41.2,14:51.0,142,14:51.0,8,38.7,815.3,24812,45:51.9
158529,310,772,CHN,EQL,22:18.0,142,22:18.0,32:05.0,142,32:05.0,491.7,02:40.0,142,02:40.0,100,41.8,15:41.0,142,15:41.0,89,39.6,73.7,2635,34:38.3
158530,290,592,CHN,NTEQL,40:36.0,142,40:36.0,57:16.0,142,57:16.0,47.7,57:17.0,142,57:17.0,26,24.9,28:41.0,142,28:41.0,26,25.5,38.7,1927,00:59.9
158531,155,665,CHN,NTEQL,08:20.0,142,08:20.0,15:08.0,142,15:08.0,515.3,57:27.0,142,57:27.0,100,0,10:13.0,142,10:13.0,44,0,418.7,13064,19:38.4
158532,299,678,CHN,EQL,45:59.0,142,45:59.0,51:50.0,142,51:50.0,617,10:23.0,142,10:23.0,100,41.6,24:04.0,142,24:04.0,9,38.7,790,23743,35:33.9
158533,310,772,CHN,NTEQL,15:41.0,142,15:41.0,33:51.0,142,33:51.0,33.7,34:12.0,142,34:12.0,94,40.7,53:15.0,142,53:15.0,82,39.4,70,2782,16:08.0
158534,155,NULL,CHN,NTEQL,10:13.0,142,10:13.0,27:50.0,142,27:50.0,441,40:38.0,142,40:38.0,100,0,12:01.0,142,12:01.0,30,0,517.7,18019,31:07.9
158535,151,452,CHN,NTEQL,47:04.0,142,47:04.0,06:44.0,142,06:44.0,611.7,26:34.0,142,26:34.0,100,41.3,16:42.0,142,16:42.0,51,38.9,515.3,11967,35:01.9
158536,310,772,CHN,NTEQL,53:15.0,142,53:15.0,15:08.0,142,15:08.0,41.3,15:37.0,142,15:37.0,88,40.2,13:34.0,142,13:34.0,74,39.4,65.3,2569,03:06.0
158537,151,NULL,CHN,NTEQL,16:42.0,142,16:42.0,58:17.0,142,58:17.0,551,14:21.0,142,14:21.0,100,41.3,12:40.0,142,12:40.0,49,39.2,546,12771,44:28.3
158538,262,766,CHN,NTEQL,33:52.0,142,33:52.0,00:50.0,142,00:50.0,587.7,31:24.0,142,31:24.0,100,41.1,52:07.0,142,52:07.0,24,38.5,626.7,16744,55:50.1
158539,151,NULL,CHN,NTEQL,12:40.0,142,12:40.0,11:16.0,142,11:16.0,568.3,03:32.0,142,03:32.0,100,41.5,58:07.0,142,58:07.0,53,39.1,479.7,13204,01:37.8
158540,232,705,CHN,EQL,10:36.0,142,10:36.0,47:01.0,142,47:01.0,570.7,39:00.0,142,39:00.0,100,41.7,06:11.0,142,06:11.0,43,39.1,452.3,10448,39:18.1
158541,111,388,CHN,NTEQL,51:48.0,142,51:48.0,03:24.0,142,03:24.0,619.3,19:42.0,142,19:42.0,100,41.9,10:50.0,142,10:50.0,53,39.5,403.7,20142,05:10.2
158542,248,766,CHN,NTEQL,08:11.0,142,08:11.0,15:48.0,142,15:48.0,752,15:50.0,142,15:50.0,90,41.5,57:17.0,142,57:17.0,8,39,758.3,21850,54:40.1
158543,159,762,CHR,NTEQL,25:01.0,142,25:01.0,21:00.0,142,21:00.0,775.7,19:34.0,142,19:34.0,100,41.9,17:02.0,142,17:02.0,50,39.3,430.7,12164,15:46.0
158544,248,NULL,CHN,NTEQL,57:17.0,142,57:17.0,49:58.0,142,49:58.0,748,21:36.0,142,21:36.0,85,41.3,56:44.0,142,56:44.0,17,39.3,563.3,16670,34:54.8
158545,163,612,CHN,EQL,07:36.0,142,07:36.0,35:25.0,142,35:25.0,469,59:23.0,142,59:23.0,100,41.4,21:50.0,142,21:50.0,48,40.1,424,14974,00:44.4
158546,163,NULL,CHN,NTEQL,21:50.0,142,21:50.0,27:06.0,142,27:06.0,9.7,29:49.0,142,29:49.0,50,37.8,29:49.0,142,29:49.0,50,39.6,0,0,01:00.2
158547,163,NULL,CHN,NTEQL,29:49.0,142,29:49.0,39:09.0,142,39:09.0,18.3,16:27.0,142,16:27.0,52,37.9,16:27.0,142,16:27.0,52,40,0,0,02:44.6
158548,163,NULL,CHN,NTEQL,16:27.0,142,16:27.0,37:00.0,142,37:00.0,40,48:26.0,142,48:26.0,58,38.2,48:26.0,142,48:26.0,58,40.5,0,0,03:54.0
158549,248,NULL,CHN,NTEQL,56:44.0,142,56:44.0,28:03.0,142,28:03.0,587.7,53:41.0,142,53:41.0,84,41.5,40:17.0,142,40:17.0,14,39.2,586,19609,08:32.8
158550,163,NULL,CHN,EQL,48:26.0,142,48:26.0,32:27.0,142,32:27.0,425,27:36.0,142,27:36.0,100,41.7,27:36.0,142,27:36.0,100,43.6,0,0,20:40.0
158551,135,508,CHN,NTEQL,17:02.0,142,17:02.0,33:37.0,142,33:37.0,456,51:35.0,142,51:35.0,100,54.8,19:05.0,142,19:05.0,19,50.7,675.3,18834,39:13.3
158552,135,NULL,CHN,NTEQL,19:05.0,142,19:05.0,05:05.0,142,05:05.0,737,33:35.0,142,33:35.0,100,54.6,33:35.0,142,33:35.0,100,57.6,0,0,54:37.9
158553,248,NULL,CHN,NTEQL,40:17.0,142,40:17.0,30:35.0,142,30:35.0,608.7,22:40.0,142,22:40.0,84,41.5,27:02.0,142,27:02.0,13,39.3,585.3,13739,16:41.1
158554,163,NULL,CHN,EQL,27:36.0,142,27:36.0,54:09.0,142,54:09.0,111.3,31:58.0,142,31:58.0,100,41.5,56:03.0,142,56:03.0,46,39.4,410,11494,02:26.5
158555,153,469,CHN,EQL,12:23.0,142,12:23.0,10:21.0,142,10:21.0,567,26:18.0,142,26:18.0,100,42,34:21.0,142,34:21.0,46,39.5,430.3,12365,31:29.3
158556,290,592,CHN,NTEQL,28:41.0,142,28:41.0,37:54.0,142,37:54.0,135.3,37:57.0,142,37:57.0,44,25.5,01:20.0,142,01:20.0,27,26.3,137.7,5182,41:40.1
158557,293,452,CHN,EQL,07:49.0,142,07:49.0,25:52.0,142,25:52.0,744,44:15.0,142,44:15.0,100,41.1,55:18.0,142,55:18.0,44,38.8,494.3,11233,00:55.9
158558,91,575,CHN,EQL,18:27.0,142,18:27.0,48:14.0,142,48:14.0,698.7,52:29.0,142,52:29.0,100,41.4,01:09.0,142,01:09.0,28,39,597,16290,59:50.6
158559,293,NULL,CHN,NTEQL,55:18.0,142,55:18.0,11:49.0,142,11:49.0,594.7,21:58.0,142,21:58.0,100,41.4,09:29.0,142,09:29.0,55,39,427.3,9560,26:59.9
158560,293,NULL,CHN,NTEQL,09:29.0,142,09:29.0,21:36.0,142,21:36.0,456.3,05:06.0,142,05:06.0,100,41.3,03:56.0,142,03:56.0,44,38.9,582.3,11967,03:44.5
158561,310,772,CHN,NTEQL,13:34.0,142,13:34.0,01:41.0,142,01:41.0,90,02:15.0,142,02:15.0,87,40.7,07:38.0,142,07:38.0,58,38.8,225.7,9900,39:07.4
158562,293,NULL,CHN,NTEQL,03:56.0,142,03:56.0,05:00.0,142,05:00.0,582,25:49.0,142,25:49.0,100,41.1,48:56.0,142,48:56.0,44,38.9,491,10473,33:11.5
158563,288,665,CHN,NTEQL,21:32.0,142,21:32.0,50:18.0,142,50:18.0,371.7,37:16.0,142,37:16.0,99,41.3,03:24.0,142,03:24.0,56,40.1,302,10352,55:50.9
158564,288,NULL,CHN,NTEQL,03:24.0,142,03:24.0,42:43.0,142,42:43.0,354.7,58:32.0,142,58:32.0,100,41.4,43:53.0,142,43:53.0,48,38.9,386.7,9547,28:50.7
158565,310,772,CHN,NTEQL,07:38.0,142,07:38.0,38:00.0,142,38:00.0,57.7,38:20.0,142,38:20.0,67,38.7,38:53.0,142,38:53.0,67,39.3,24.7,954,15:45.2
158566,310,772,CHN,NTEQL,38:53.0,142,38:53.0,14:22.0,142,14:22.0,67.7,15:20.0,142,15:20.0,76,39.1,18:45.0,142,18:45.0,67,38.9,75.3,3038,43:54.4
158567,293,NULL,CHN,NTEQL,48:56.0,142,48:56.0,39:43.0,142,39:43.0,533,17:40.0,142,17:40.0,98,41.3,33:35.0,142,33:35.0,50,38.9,454.3,10809,56:54.1
158568,271,453,CHN,NTEQL,00:48.0,142,00:48.0,22:19.0,142,22:19.0,686,06:55.0,142,06:55.0,100,0,13:23.0,142,13:23.0,52,0,419.7,13459,52:50.3
158569,293,NULL,CHN,EQL,33:35.0,142,33:35.0,20:25.0,142,20:25.0,632.7,46:38.0,142,46:38.0,100,41.3,09:57.0,142,09:57.0,44,39,544.3,11816,10:07.9
158570,275,NULL,CHN,NTEQL,12:28.0,142,12:28.0,04:17.0,142,04:17.0,353.3,20:49.0,142,20:49.0,100,41.4,20:47.0,142,20:47.0,50,40.2,430.7,12281,16:18.3
158571,270,503,CHN,EQL,49:06.0,142,49:06.0,16:15.0,142,16:15.0,574.3,39:01.0,142,39:01.0,100,41.1,44:43.0,142,44:43.0,64,39.7,308.3,7585,29:35.4
158572,310,772,CHN,NTEQL,18:45.0,142,18:45.0,42:37.0,142,42:37.0,45.3,43:40.0,142,43:40.0,74,38.8,40:21.0,142,40:21.0,60,38.9,87.7,3450,16:07.7
158573,252,694,CHN,NTEQL,31:24.0,142,31:24.0,13:47.0,142,13:47.0,595.3,13:02.0,142,13:02.0,100,41.2,38:11.0,142,38:11.0,14,38.5,759.3,23652,29:22.0
158574,232,612,CHN,EQL,06:11.0,142,06:11.0,41:48.0,142,41:48.0,566.7,38:40.0,142,38:40.0,100,41.8,50:09.0,142,50:09.0,40,39.1,447,13945,52:31.8
158575,275,NULL,CHN,NTEQL,20:47.0,142,20:47.0,53:43.0,142,53:43.0,453.3,58:44.0,142,58:44.0,100,41.2,33:43.0,142,33:43.0,66,40.5,289.7,8011,07:46.8
158576,293,NULL,CHN,NTEQL,09:57.0,142,09:57.0,59:05.0,142,59:05.0,563.3,00:46.0,142,00:46.0,100,41.4,29:08.0,142,29:08.0,53,39.1,410.7,8850,37:03.5
158577,270,NULL,CHN,NTEQL,44:43.0,142,44:43.0,29:42.0,142,29:42.0,361.7,37:45.0,142,37:45.0,100,41.6,50:46.0,142,50:46.0,80,38.9,166.7,4600,37:42.3
158578,310,772,CHN,NTEQL,40:21.0,142,40:21.0,15:08.0,142,15:08.0,66,15:39.0,142,15:39.0,70,38.7,00:13.0,142,00:13.0,63,38.7,63.7,2590,10:38.5
158579,303,517,CHN,NTEQL,41:11.0,142,41:11.0,12:33.0,142,12:33.0,176.7,14:24.0,142,14:24.0,73,25.4,19:29.0,142,19:29.0,54,25.6,145.3,6886,18:24.4
158580,271,NULL,CHN,NTEQL,13:23.0,142,13:23.0,00:21.0,142,00:21.0,475,51:56.0,142,51:56.0,100,0,36:59.0,142,36:59.0,50,0,436.3,12209,43:27.9
158581,252,NULL,CHN,NTEQL,38:11.0,142,38:11.0,58:11.0,142,58:11.0,807.7,06:53.0,142,06:53.0,100,41.4,13:52.0,142,13:52.0,47,39.1,489.3,14778,52:04.9
158582,310,772,CHN,NTEQL,00:13.0,142,00:13.0,09:31.0,142,09:31.0,17,09:44.0,142,09:44.0,66,38.1,15:07.0,142,15:07.0,66,39.1,6,220,12:17.8
158583,81,388,CHN,EQL,36:48.0,142,36:48.0,20:34.0,142,20:34.0,681.3,12:28.0,142,12:28.0,100,40.8,53:44.0,142,53:44.0,45,39.4,426.3,20388,18:39.9
158584,128,560,OPC,EQL,23:32.0,142,23:32.0,23:18.0,142,23:18.0,247,56:38.0,142,56:38.0,100,55.9,42:08.0,142,42:08.0,51,53.8,437.3,17757,19:38.3
158585,226,705,CHN,NTEQL,41:06.0,142,41:06.0,37:00.0,142,37:00.0,515.3,11:12.0,142,11:12.0,100,41.9,51:50.0,142,51:50.0,28,39.1,539.3,12014,12:29.2
158586,229,719,CHN,NTEQL,06:49.0,142,06:49.0,57:20.0,142,57:20.0,379.3,34:49.0,142,34:49.0,100,41.9,15:51.0,142,15:51.0,42,39.1,406,9409,40:08.1
158587,229,NULL,CHN,NTEQL,15:51.0,142,15:51.0,23:15.0,142,23:15.0,14.3,06:18.0,142,06:18.0,44,37.5,06:18.0,142,06:18.0,44,39.4,0,0,41:51.2
158588,226,NULL,CHN,NTEQL,51:50.0,142,51:50.0,44:48.0,142,44:48.0,554.3,12:50.0,142,12:50.0,100,41.7,30:35.0,142,30:35.0,39,39.4,453.3,15100,44:42.0
158589,291,726,CHN,NTEQL,13:03.0,142,13:03.0,25:37.0,142,25:37.0,676,28:46.0,142,28:46.0,100,41,34:20.0,142,34:20.0,31,38.8,552.3,14784,10:33.8
158590,146,402,CHN,NTEQL,15:55.0,142,15:55.0,51:55.0,142,51:55.0,421.3,36:54.0,142,36:54.0,100,55.2,39:04.0,142,39:04.0,59,51.2,346.3,14562,32:45.6
158591,310,772,CHN,NTEQL,15:07.0,142,15:07.0,11:00.0,142,11:00.0,107,11:26.0,142,11:26.0,81,39.2,32:12.0,142,32:12.0,80,39.3,49,2156,54:24.0
158592,221,765,CHN,NTEQL,14:14.0,142,14:14.0,51:40.0,142,51:40.0,735.7,34:05.0,142,34:05.0,97,41.5,26:48.0,142,26:48.0,26,39.1,625.7,18131,55:05.9
158593,271,765,CHN,NTEQL,36:59.0,142,36:59.0,45:01.0,142,45:01.0,506,49:24.0,142,49:24.0,100,0,02:08.0,142,02:08.0,56,0,384,10862,02:24.9
158594,271,NULL,CHN,NTEQL,02:08.0,142,02:08.0,02:32.0,142,02:32.0,0,02:33.0,142,02:33.0,56,0,03:38.0,142,03:38.0,56,0,1.3,24,03:51.9
158595,222,472,CHN,NTEQL,27:22.0,142,27:22.0,09:41.0,142,09:41.0,697.3,08:00.0,142,08:00.0,96,41.6,42:42.0,142,42:42.0,16,38.5,706.7,22096,46:52.4
158596,144,548,OPC,NTEQL,44:24.0,142,44:24.0,24:28.0,142,24:28.0,545.3,56:59.0,142,56:59.0,98,41.7,18:09.0,142,18:09.0,14,38.4,602,21974,17:43.3
158597,226,NULL,CHN,NTEQL,30:35.0,142,30:35.0,01:46.0,142,01:46.0,516,36:08.0,142,36:08.0,100,41.9,07:51.0,142,07:51.0,41,39.4,437,10966,20:08.5
158598,144,NULL,OPC,NTEQL,18:09.0,142,18:09.0,42:06.0,142,42:06.0,596.3,52:09.0,142,52:09.0,97,41.7,51:34.0,142,51:34.0,29,38.5,488,17307,21:17.0
158599,146,NULL,CHN,NTEQL,39:04.0,142,39:04.0,46:46.0,142,46:46.0,395,57:44.0,142,57:44.0,100,55.1,56:55.0,142,56:55.0,56,51.1,365.7,10726,36:27.9
158600,144,NULL,OPC,EQL,51:34.0,142,51:34.0,55:16.0,142,55:16.0,572.3,18:33.0,142,18:33.0,100,41.9,51:11.0,142,51:11.0,47,39,378,15836,02:52.5
158601,146,NULL,CHN,EQL,56:55.0,142,56:55.0,18:14.0,142,18:14.0,497,22:56.0,142,22:56.0,100,55.3,22:56.0,142,22:56.0,99,56.8,0,0,17:59.0
158602,248,678,CHN,NTEQL,27:02.0,142,27:02.0,37:09.0,142,37:09.0,595,53:21.0,142,53:21.0,81,41.8,25:44.0,142,25:44.0,8,38.9,761,22604,29:59.7
158603,299,368,CHN,NTEQL,24:04.0,142,24:04.0,59:42.0,142,59:42.0,796.7,33:42.0,142,33:42.0,100,41.7,14:18.0,142,14:18.0,14,38.9,696,16740,08:05.8
